-0.003540039,0.027661031,0.16631506,0.34379506,2.7900434,0.16631511,0.1309773,3.726733,0.027660716,10.5921135
-0.003479004,0.019806486,0.14073509,0.38536513,2.8367338,0.14073499,0.11269656,4.566307,0.019806335,11.315024
-0.0066223145,0.018336022,0.1354103,0.51877767,3.1296253,0.13541032,0.10482447,5.1594214,0.018335955,11.632992
-0.008361816,0.023772428,0.15418287,0.6006952,3.0914052,0.1541827,0.12043303,4.4051585,0.023772305,11.942781
-0.009002686,0.020359986,0.14268824,0.5452502,3.0751388,0.14268835,0.11225866,4.80643,0.020359963,12.181674
-0.0069274902,0.017053861,0.1305903,0.5348982,3.4011843,0.13059008,0.10102283,5.128324,0.017053768,12.302659
-0.009185791,0.016795743,0.12959829,0.6273712,3.5520132,0.12959784,0.09785525,5.3434906,0.016795602,12.407757
-0.0077209473,0.013297148,0.11531317,0.57002103,3.4847195,0.11531244,0.09061099,6.001496,0.013296959,12.620403
0.0006713867,0.0012338671,0.035126235,-0.052853927,3.3946095,0.035126586,0.027083715,4.588073,0.0012338769,10.4952965
0.0030822754,0.001610838,0.040135127,-0.38837004,3.4373376,0.0401354,0.031057723,4.861778,0.0016108503,11.1924095
0.0014953613,0.0018527489,0.043043483,-0.12361828,3.4077919,0.043044124,0.033223253,4.723249,0.0018527965,11.593832
0.0011901855,0.001740425,0.041718338,-0.013208797,3.5117114,0.041718647,0.031843893,4.6897063,0.0017404454,11.853575
0.001373291,0.002111579,0.04595187,-0.0440924,3.517008,0.04595243,0.034981236,4.865951,0.002111626,12.071138
0.0018615723,0.0018245915,0.042715196,-0.1720162,3.4823668,0.042715605,0.032802578,5.366845,0.001824623,12.276436
0.0019226074,0.0016813321,0.041004017,-0.10005488,3.764487,0.041004777,0.031063722,5.2714834,0.0016813917,12.379067
0.0018310547,0.0019862487,0.044567317,-0.081459135,3.5465736,0.044567104,0.0341762,4.851494,0.0019862268,12.550245
0.0017089844,0.002238456,0.04731204,-0.21877734,3.298844,0.047312606,0.036155548,4.162959,0.0022384827,10.485839
0.003753662,0.0028717434,0.05358849,-0.2963516,3.18,0.05358858,0.041850265,4.6691594,0.002871736,11.230928
0.0028381348,0.0021595485,0.046470847,-0.25140905,3.4637399,0.046471544,0.0357379,5.650851,0.0021596043,11.589405
0.0022888184,0.0024615806,0.049614243,-0.21117477,3.4185998,0.04961475,0.03781324,5.3408337,0.0024616234,11.864264
0.001159668,0.0028622083,0.053499546,0.023348825,3.4038813,0.053499673,0.040973663,5.20114,0.0028622148,12.096229
0.0026550293,0.0027334138,0.052282006,-0.2266069,3.6311808,0.05228186,0.039485503,5.2481594,0.0027333929,12.233209
0.003112793,0.002635833,0.051340323,-0.24718036,3.6389167,0.051340014,0.038800474,5.065655,0.002635797,12.384531
0.0026245117,0.0028016744,0.052930806,-0.16282366,3.5620205,0.052929837,0.040148385,5.0190125,0.0028015675,12.532827
0.0021362305,0.0033404888,0.057796612,-0.08158107,3.09953,0.057797067,0.045399792,4.083649,0.0033405009,10.5569
0.00390625,0.0037371216,0.06113182,-0.27364084,3.005585,0.061132375,0.048760545,4.92815,0.0037371675,11.291161
0.0030212402,0.0034157163,0.058444012,-0.16283706,3.1731246,0.05844473,0.045535535,5.475906,0.0034157867,11.639169
0.002105713,0.00425781,0.0652518,-0.020671526,3.23427,0.06525178,0.050127342,4.8218794,0.0042577954,11.896067
0.0016784668,0.0049110437,0.07007875,0.05448367,2.998243,0.070077986,0.05473054,4.4340596,0.0049109245,12.17103
0.0025939941,0.0042140437,0.064915605,-0.081714295,3.4547937,0.06491493,0.04930193,5.100294,0.004213948,12.259513
0.0022888184,0.004010835,0.0633311,-0.049118645,3.445465,0.06333018,0.048125125,5.230331,0.0040107123,12.411838
0.0036010742,0.0041465987,0.06439404,-0.12802047,3.2652128,0.06439277,0.049472906,5.088572,0.0041464283,12.583096
0.0009460449,0.004204831,0.06484428,-0.048038144,3.3781643,0.06484489,0.049840804,4.982499,0.0042048595,10.499225
0.002380371,0.0048258374,0.06946804,-0.08719855,3.1114614,0.06946858,0.054354582,5.3093853,0.004825884,11.249829
0.0018920898,0.0035898136,0.05991493,-0.040900122,3.4261367,0.059915572,0.04673296,6.1228123,0.0035898758,11.631974
0.002166748,0.005065929,0.07117523,-0.024910219,3.2438107,0.07117481,0.055100866,5.4706683,0.0050658537,11.912285
0.0015563965,0.0050657396,0.07117392,0.027454004,3.2697177,0.07117343,0.05483565,5.6594367,0.005065657,12.122996
0.001373291,0.0048840754,0.06988609,-0.041792348,3.4691467,0.06988555,0.053701855,5.3654795,0.0048839906,12.282654
0.0008544922,0.0036108848,0.060090587,0.06399866,3.6464505,0.06008953,0.046280704,6.437741,0.0036107514,12.433498
0.0013122559,0.004234184,0.065070555,0.01893624,3.435688,0.06506978,0.05009925,6.123703,0.004234076,12.579983
0.0015869141,0.0073520304,0.085743465,0.039934393,3.0800304,0.08574383,0.0662335,4.163502,0.0073520043,10.53051
0.0046691895,0.007335829,0.0856492,-0.073910125,2.8106315,0.08564952,0.068551876,4.722145,0.0073358403,11.318025
0.0037231445,0.006887907,0.082993254,-0.037956934,2.852777,0.08299311,0.06644008,4.928814,0.0068878564,11.7214155
0.0016479492,0.008094073,0.08996693,0.04075868,2.9963126,0.08996664,0.070499904,4.787609,0.008093996,11.954747
0.0009765625,0.007926921,0.08903316,0.17765562,3.1048043,0.08903312,0.069791764,4.7480025,0.007926896,12.16737
0.0022277832,0.008172707,0.09040293,0.057373185,3.2942507,0.090402775,0.06920944,4.839453,0.008172662,12.287669
0.0026855469,0.0062723816,0.0791983,-0.08724039,3.273921,0.07919777,0.06095007,5.369241,0.0062722866,12.453398
0.002105713,0.006633914,0.08144878,-0.009307577,3.1576579,0.08144828,0.06355923,5.2013993,0.006633823,12.623724
0.0014038086,0.009790669,0.09894722,0.011880529,2.7101278,0.09894743,0.0793246,4.2074947,0.009790593,10.636765
0.0018005371,0.010195335,0.100971654,0.111837834,2.740349,0.10097143,0.081094936,4.475868,0.01019523,11.336712
0.0012207031,0.007150784,0.08456214,0.16471949,3.2669814,0.08456178,0.06627569,5.827306,0.007150695,11.647023
-0.00064086914,0.0102462545,0.10122363,0.20715512,3.0028625,0.101223536,0.080069475,5.3890796,0.010246204,11.972833
-0.0002746582,0.011541669,0.10743203,0.21483865,2.897951,0.10743184,0.08532031,4.9336333,0.011541599,12.212358
0.0031433105,0.0074667297,0.08641016,0.022925554,3.261992,0.08640992,0.06758458,5.6419253,0.007466674,12.337007
0.0008239746,0.007784797,0.08823142,0.19479047,3.3031034,0.08823121,0.068989374,5.7814155,0.0077847475,12.482139
0.0010986328,0.0079577435,0.08920612,0.14004387,3.1567762,0.08920565,0.07086542,6.067892,0.0079576485,12.661155
0.00091552734,0.016906044,0.13002247,0.040242106,2.6522715,0.13002269,0.10386263,3.2415748,0.0169059,10.629309
0.0008239746,0.013910693,0.11794325,0.049173124,2.8143773,0.11794348,0.09191887,4.706358,0.013910664,11.265272
0.0016784668,0.010443917,0.10219528,0.08886321,2.8457453,0.10219493,0.08112466,5.5116525,0.010443804,11.700443
0.00021362305,0.016530117,0.1285693,0.27093348,3.0086188,0.12856972,0.09945332,4.485906,0.016530175,11.930463
0.0022277832,0.013537584,0.116350986,0.20181637,2.968263,0.11635097,0.09172726,4.8190355,0.0135375485,12.190823
0.00076293945,0.011043514,0.105088025,0.21605691,3.3270454,0.10508809,0.079423755,5.2112274,0.011043508,12.263769
-0.001739502,0.010930343,0.104548186,0.28394014,3.350491,0.104548045,0.079386264,5.4091997,0.010930293,12.4264145
0.001373291,0.00968142,0.09839413,0.12587734,3.121958,0.09839381,0.077586904,5.752491,0.009681342,12.648605
0.0022277832,0.018628664,0.13648605,0.08178634,2.6910124,0.13648589,0.10761743,3.9652357,0.0186284,10.60682
0.0024414063,0.012612216,0.112303786,0.16081949,3.088476,0.112303205,0.087371394,5.6492596,0.01261201,11.238526
-0.0008544922,0.011744603,0.1083723,0.22139305,2.9977121,0.10837213,0.08483314,5.0958314,0.011744519,11.664172
-0.0018615723,0.016040178,0.12664963,0.31887096,3.090488,0.12664965,0.09681813,5.2047496,0.016040131,11.905366
-0.0015869141,0.01580671,0.1257246,0.33681276,3.062553,0.12572479,0.09769986,5.044481,0.015806725,12.158338
-0.000579834,0.010843866,0.10413378,0.24156569,3.3317122,0.10413361,0.0792389,6.1545897,0.010843809,12.279971
-0.002166748,0.010485994,0.102401055,0.34044102,3.4052641,0.102401085,0.07835566,6.2453084,0.0104859825,12.436493
-0.0025634766,0.010127471,0.10063526,0.37183636,3.4583013,0.10063498,0.0783323,6.395547,0.010127399,12.603696
-0.0010375977,0.024182336,0.15550578,0.2721651,2.7830715,0.15550543,0.12205939,3.8068123,0.024181938,10.5886545
-0.0010986328,0.015992338,0.12646043,0.31663275,3.0359294,0.12646039,0.099790245,4.652915,0.015992228,11.269696
-0.00491333,0.018743344,0.13690606,0.4266198,3.0440342,0.13690601,0.10589347,4.448594,0.018743258,11.634244
-0.0071411133,0.022759454,0.15086214,0.4717377,2.929273,0.15086202,0.11847894,4.4760265,0.022759352,11.965835
-0.007873535,0.01937432,0.1391915,0.56452763,3.2643151,0.13919115,0.107450895,4.9057055,0.019374175,12.130624
-0.0033874512,0.0154116135,0.1241434,0.4315736,3.4506545,0.12414296,0.0947996,5.2904234,0.015411474,12.271505
-0.0054626465,0.013980856,0.118240565,0.47181258,3.3526275,0.1182403,0.09067482,5.398377,0.013980769,12.447407
-0.0068359375,0.0137633,0.117317006,0.49373513,3.3424258,0.11731652,0.0910036,5.6640763,0.013763167,12.602689
-0.0054626465,0.027425354,0.16560502,0.46773413,3.03102,0.16560519,0.12975523,3.7095387,0.027425077,10.560474
-0.0068359375,0.019823087,0.14079407,0.62708294,3.4455507,0.14079428,0.11105002,5.0949955,0.01982303,11.23946
-0.0079956055,0.023001255,0.15166135,0.65292174,3.3760211,0.1516609,0.11832372,4.895742,0.023001032,11.627385
-0.0093688965,0.02485855,0.1576657,0.6228303,3.0643046,0.15766552,0.12351486,4.251136,0.024858417,11.949286
-0.009002686,0.021853726,0.14782988,0.52230376,3.013638,0.14782967,0.117095046,4.6124315,0.021853609,12.197391
-0.008300781,0.01688943,0.12995921,0.5387575,3.1851118,0.12995882,0.10179059,4.9839253,0.016889295,12.344069
-0.009857178,0.017282287,0.13146201,0.6698039,3.5290346,0.13146167,0.10098929,5.2612324,0.017282167,12.440244
-0.014251709,0.015029646,0.12259536,0.704326,3.4363983,0.12259485,0.09782109,5.775184,0.015029497,12.65225
0.001159668,0.001564077,0.039548177,0.083972454,3.414461,0.03954831,0.030743388,4.8282337,0.001564069,10.513384
0.0024108887,0.0018399582,0.042894606,-0.2532265,3.1692219,0.042894877,0.033945467,5.064104,0.0018399706,11.260069
0.0007019043,0.0021404328,0.04626472,0.059864424,3.3453615,0.046265148,0.036306717,4.90562,0.0021404638,11.63358
0.00091552734,0.0022241408,0.047160726,0.036602996,3.6178198,0.047161255,0.03610921,4.6253996,0.002224184,11.849931
0.0014648438,0.0021325627,0.046179622,-0.030487193,3.4260497,0.046180215,0.035585802,4.765954,0.0021326123,12.1014385
0.0014343262,0.0016848609,0.041047014,-0.14578426,3.399434,0.041047662,0.03162859,5.3581657,0.0016849105,12.292503
0.0016784668,0.0017733289,0.042110875,-0.019095378,3.5915904,0.042111166,0.032291483,4.8612266,0.0017733502,12.417313
0.0006713867,0.002235976,0.04728607,0.029737376,3.3997512,0.047285378,0.036601868,4.904975,0.0022359071,12.583193
0.0017089844,0.0025362973,0.050361365,-0.0944645,3.1647942,0.050362047,0.038980138,4.0617757,0.0025363357,10.522018
0.002960205,0.0031784356,0.05637745,-0.16321865,3.089347,0.056377776,0.04451453,4.859837,0.0031784535,11.2611
0.0021362305,0.0023877125,0.048864126,-0.10117904,3.396023,0.048864283,0.03794028,5.601477,0.002387718,11.613758
0.0018615723,0.0030916668,0.055602677,-0.11640006,3.38281,0.055603117,0.042517614,4.928642,0.0030917067,11.87122
0.0010070801,0.0028259696,0.053159785,-0.016779196,3.4632359,0.05315986,0.040576037,5.081684,0.0028259708,12.085903
0.0019226074,0.0027413156,0.052357525,-0.11238114,3.6486113,0.052357204,0.039193653,5.4119716,0.0027412768,12.216987
0.002532959,0.0026113223,0.051101055,-0.17938106,3.3928366,0.051100872,0.039034855,5.2171626,0.0026112993,12.425664
0.0015258789,0.0031245889,0.05589798,-0.019715728,3.320487,0.055896845,0.04309458,5.03159,0.003124457,12.586447
0.0026245117,0.0036029138,0.060023915,-0.007736978,3.055491,0.060024623,0.047602706,4.1893616,0.0036029553,10.581369
0.0029296875,0.004140698,0.06434806,-0.1803262,3.1345675,0.06434848,0.050650336,5.082589,0.0041407268,11.251355
0.0022888184,0.0036687464,0.060570057,-0.03080617,3.240084,0.060570706,0.046985857,5.277157,0.0036688105,11.624306
0.0015869141,0.004927521,0.070196204,0.025187414,3.1784413,0.07019581,0.054139007,4.9339695,0.0049274517,11.909663
0.0019836426,0.0048419475,0.06958402,0.028153926,3.0168166,0.06958333,0.05466803,4.630924,0.0048418394,12.181021
0.0016174316,0.0042943005,0.065530844,0.056210462,3.3002028,0.06552999,0.050217167,5.112033,0.0042941794,12.29251
0.002105713,0.0037703982,0.061403517,-0.060945425,3.2006214,0.061402682,0.047311287,5.076432,0.0037702895,12.460868
0.0024719238,0.0041604517,0.06450152,-0.07349485,3.073899,0.06450071,0.04994338,5.040786,0.0041603423,12.617125
0.0020751953,0.0048842984,0.06988733,-0.026044987,3.159412,0.069887556,0.054213773,4.4579315,0.0048842705,10.529801
0.0012817383,0.0051447055,0.07172639,0.03563693,3.0482726,0.071726575,0.056706656,4.842711,0.0051447013,11.272533
0.0013122559,0.0039061815,0.062499326,0.08124739,3.344573,0.062499985,0.049209144,6.06006,0.0039062484,11.654338
0.0015869141,0.0056319786,0.0750464,0.04094403,3.1531162,0.07504606,0.058589235,4.8928285,0.005631911,11.933881
0.0005187988,0.0052631497,0.07254748,0.06539989,3.1857798,0.07254691,0.056290884,5.567855,0.0052630533,12.143931
0.00048828125,0.005075985,0.07124588,0.05115775,3.2701423,0.07124516,0.055792294,5.589915,0.005075873,12.33833
0.0005493164,0.0034608527,0.05882896,0.04976397,3.4661648,0.05882769,0.046038587,6.5198026,0.0034606974,12.4805355
-0.000061035156,0.00422704,0.06501564,0.072600864,3.3439634,0.06501484,0.050186824,5.8894873,0.0042269295,12.593353
0.0011291504,0.007462523,0.08638538,0.12872206,3.081922,0.08638599,0.06814575,3.9679286,0.007462539,10.568613
0.004760742,0.0081591,0.09032747,-0.02371617,2.7884762,0.09032752,0.072795145,4.2799435,0.008159062,11.3330765
0.0022888184,0.007097618,0.084247194,0.09899975,2.863993,0.084247164,0.067506544,4.924272,0.0070975847,11.720974
0.0010986328,0.008967896,0.09469883,0.10227652,2.843597,0.09469874,0.07465834,4.5677075,0.008967851,11.98199
0.0010375977,0.0073988517,0.086016476,0.14864847,3.1029441,0.086015955,0.06748499,5.0944257,0.0073987446,12.170183
0.0011291504,0.007994043,0.08940932,0.16336997,3.221209,0.089409105,0.069213025,4.679227,0.007993989,12.314622
0.0032348633,0.005917095,0.07692259,-0.07231675,3.1816757,0.07692213,0.05994513,5.313847,0.005917015,12.486838
0.00091552734,0.0064803255,0.08050041,-0.0048448513,3.0133615,0.080499895,0.063470945,5.79721,0.006480233,12.657132
0.0038452148,0.011252979,0.10607942,-0.028782357,2.7897499,0.10607983,0.08496258,4.224942,0.011252931,10.625688
0.0011901855,0.011491591,0.107198514,0.18730402,2.875919,0.10719832,0.08645096,4.992492,0.011491479,11.3307
-0.0005493164,0.008267913,0.090927884,0.28463382,3.3124766,0.09092743,0.071701296,5.835859,0.0082677975,11.654446
-0.00064086914,0.010872598,0.10427159,0.19129677,2.9441104,0.10427165,0.083030544,4.5733204,0.010872577,11.989858
-0.00018310547,0.01147676,0.107129514,0.20198618,2.8731217,0.10712962,0.08555899,4.4966087,0.011476755,12.225394
0.001739502,0.008339063,0.09131838,0.117962144,3.1621451,0.09131824,0.07211545,5.492735,0.008339021,12.364996
0.00048828125,0.007274744,0.08529204,0.19781366,3.1622722,0.085291654,0.067511894,5.504078,0.007274666,12.517879
0.000579834,0.007836587,0.08852443,0.116396554,3.0051558,0.08852413,0.07119587,5.798483,0.007836522,12.7000885
0.002105713,0.017740581,0.13319297,0.052686807,2.7736008,0.13319324,0.106524974,3.9716108,0.01774044,10.618157
0.0010375977,0.014778085,0.12156478,0.14468399,2.9992025,0.121564515,0.09482356,4.1060133,0.01477793,11.246999
-0.000091552734,0.0125007685,0.11180661,0.19960047,2.9227262,0.11180653,0.088895924,4.606575,0.0125007,11.699909
-0.0004272461,0.01726381,0.13139163,0.31075084,2.9728777,0.13139173,0.10233757,4.2980466,0.017263789,11.945145
0.0014343262,0.013946353,0.11809454,0.23625332,2.9531689,0.11809437,0.09369433,4.5013638,0.01394628,12.205073
0.0005187988,0.011528847,0.107372366,0.2906209,3.2841167,0.10737193,0.082312174,5.1398897,0.011528731,12.295524
-0.0021972656,0.010865994,0.104239985,0.30313647,3.1277947,0.10423962,0.08019701,5.6547313,0.010865899,12.470168
-0.0004272461,0.010872198,0.10426975,0.19208619,3.0212536,0.1042696,0.08288964,5.556521,0.01087215,12.673346
0.0029296875,0.018790796,0.1370787,0.12051276,2.8303087,0.13707796,0.108838834,4.191443,0.018790368,10.602124
-0.0018615723,0.014354151,0.11980845,0.38296276,3.440933,0.1198083,0.09234392,4.969079,0.01435403,11.192255
-0.00088500977,0.01471571,0.12130808,0.29209876,3.0699608,0.12130803,0.09539882,4.971042,0.014715637,11.66555
-0.0052490234,0.016375633,0.12796712,0.3621045,2.9899025,0.12796707,0.09942664,5.019764,0.016375573,11.943335
-0.0016784668,0.01629738,0.12766103,0.3065768,3.0067377,0.127661,0.100318305,4.904384,0.016297333,12.181706
-0.0030517578,0.012137342,0.1101695,0.39252684,3.3719618,0.11016945,0.085240155,5.6686473,0.012137308,12.3074045
-0.0030822754,0.0113315135,0.10644949,0.35635898,3.2422545,0.106449336,0.08347163,6.0278683,0.01133146,12.499317
-0.0053710938,0.011069354,0.105210915,0.46197835,3.405689,0.10521047,0.08283715,6.1490283,0.011069243,12.63052
-0.00491333,0.024215134,0.15561119,0.39432672,2.9108133,0.15561101,0.12338044,3.8014839,0.024214784,10.595751
-0.0068969727,0.017154299,0.13097402,0.56344795,3.4758797,0.13097452,0.10279549,5.030322,0.017154325,11.227002
-0.0073547363,0.022786835,0.15095279,0.55798423,3.2355483,0.15095274,0.11770124,4.5444994,0.022786729,11.634475
-0.009216309,0.024151815,0.15540831,0.51576877,2.8582942,0.15540837,0.122911185,4.236295,0.02415176,11.985766
-0.007080078,0.019899312,0.14106476,0.5322391,3.1481318,0.14106488,0.109016486,4.869966,0.0198993,12.140828
-0.006500244,0.014609985,0.12087165,0.48283872,3.2398784,0.12087153,0.09445125,5.5601025,0.014609927,12.335635
-0.009735107,0.014371681,0.11988184,0.617981,3.3853488,0.11988199,0.094019406,5.795138,0.014371691,12.489431
-0.010253906,0.015103834,0.12289756,0.6219624,3.3586185,0.12289703,0.0964239,5.3214607,0.015103679,12.6222315
-0.011230469,0.029500851,0.17175709,0.60294586,3.1889362,0.17175712,0.1340715,3.879081,0.029500509,10.541263
-0.0066223145,0.022282995,0.14927445,0.55131954,3.1258163,0.14927462,0.118318334,4.4952083,0.022282913,11.272826
-0.012054443,0.021775227,0.14756402,0.6620322,3.1963792,0.14756383,0.11675601,4.7189755,0.021775085,11.669288
-0.011016846,0.024946623,0.15794477,0.6584116,3.0868402,0.15794443,0.124212414,4.3914404,0.02494644,11.955229
-0.007385254,0.02076596,0.14410383,0.45513257,2.875312,0.14410366,0.11448284,4.7499056,0.020765865,12.215221
-0.0095825195,0.017909149,0.13382493,0.6068863,3.3246443,0.13382453,0.10469222,5.076209,0.017909005,12.331234
-0.010955811,0.017731484,0.1331595,0.7109465,3.5526423,0.13315897,0.10206262,5.1286244,0.017731309,12.434489
-0.012145996,0.015288938,0.12364835,0.59529847,3.1744618,0.12364793,0.09979791,5.590006,0.015288809,12.698285
0.0024719238,0.0019298475,0.043929767,-0.11122814,3.0968523,0.043930274,0.034576744,3.8923042,0.0019298688,10.560007
0.0026245117,0.0021366726,0.046224017,-0.23473635,3.0581691,0.04622437,0.036775008,4.7303715,0.0021366924,11.279793
0.0005187988,0.0024851817,0.049851496,0.05533087,3.329259,0.049851898,0.039320197,4.6561255,0.0024852117,11.644846
0.00045776367,0.0018953673,0.04353575,0.072191395,3.4692125,0.043536335,0.03361019,4.812846,0.0018954126,11.879272
0.0011291504,0.0021619303,0.046496507,0.013711147,3.5339155,0.046497017,0.03556972,4.694758,0.0021619725,12.079184
0.001953125,0.0016997957,0.041228537,-0.22916885,3.357882,0.041229293,0.03179998,5.0036955,0.0016998546,12.295707
0.0022583008,0.0017502473,0.041835923,-0.043230563,3.5577168,0.041836336,0.03211368,4.8100033,0.0017502791,12.420148
0.0012817383,0.0021306057,0.04615845,-0.0081472285,3.2212455,0.04615788,0.036171257,4.583797,0.00213055,12.622232
0.003112793,0.0032191395,0.05673712,-0.1960192,3.2513514,0.056737725,0.04358016,3.9942303,0.0032191693,10.496808
